label	text_a
曾厝垵	如果说鼓浪屿的建筑还有那么些文化底蕴，那么这里的文化底蕴是什么呢？许是多年以后会有它的文化！  曾厝垵，也许世界上很少有这样一个村落，实在可算得上是极具代表性的闽南原生态自然村。
故宫	一是感觉故宫旅游科技投入多，有语  音导游，站在不同位置给你介绍的内容。
星际传奇3	《星际传奇3》是由环球影业发行，由大卫·杜西执导，范·迪塞尔、卡尔·厄本、凯缇·萨克霍夫、博基姆·伍德拜因领衔主演的动作片。
诸葛果	诸葛果，为《历代神仙通鉴》中诸葛亮女儿的名字，《历代神仙通鉴》记录从上古到明代的神仙历史，因此诸葛果不见于任何史书。
星野美优	星野美优，1987年5月5日出生于日本青森县，歌手、演员。
风筝	《风筝》是由Antenna Entertainment发行的剧情电影，于2010年5月21日在印度上映。
笑傲江湖	年轻的叶童美啊！结尾更佳，以为令狐冲会舍灵珊而去，但是之后出人意料的骑马拯救爱人，逍遥而去让人觉得很美好！虽然改编很多，但是形不似神似，笑傲江湖远比名利重要的多！。
悬崖	悬崖是角度垂直或接近角度垂直的暴露岩石，是一种被侵蚀、风化的地形。
浅水湾	浅水湾是个很美的地方，有点小马尔代夫的感觉，有木栈桥，有小草庭，有清晰见底的水溪和柔软的泥巴，景色美的不得了，像画一样，另外和湿地公园毗邻，有很多鸟类，成群结队，特别漂亮，摄影爱好者的长枪短炮架在这里最为合适了，建议租自行车骑行，比较方便，推荐指数5星。
大理三塔	神圣大理三塔！[可爱]  ！可以去巴沐香草园，在才村附近住宿观海澜亭，门票费等于下午茶费。
阿娘面	 看点评才知道阿娘已经过世，味道也不复从前，好可惜自己没能吃到正宗的阿娘面……。
机器人笔记	"电视动画《机器人笔记》改编自日本5pb与Nitroplus共同打造的同名冒险游戏，也是继《CHAOS;HEAD（混沌之脑）》和《Steins;Gate（命运石之门）》后的“科学幻想adv系列”的第三弹作品"。
云步桥	云步桥，是跨中溪而建的一座单孔拱形石桥，我们爬到这里的时候天已经黑了，就着手电筒的光可以看到石桥模糊的影子，桥边石壁上可以步云桥三个大字，下面竟然还有“中国旅行社，导游名山大川”的广告，当时惊呆，后来仔细一看，才明白原来是民国时期遗物，还以为中国旅行社这么牛，广告敢做到这儿了，爬山累了可以在这儿休息一下远眺泰山美景还是不错的！。
东郊记忆	东郊记忆的前身叫东区音乐公园，附近交通很方便，没事去逛逛挺好的。
雷达	雷达，1981年7月10日出生，是一名黎巴嫩籍篮球运动员，场上位置是前锋。
证券从业人员资格考试	证券从业人员资格考试是由中国证券业协会负责组织的全国统一考试，证券资格是进入证券行业的必备证书，是进入银行或非银行金融机构、上市公司、投资公司、大型企业集团、财经媒体、政府经济部门的重要参考，因此，参加证券从业人员资格考试是从事证券职业的第一道关口，证券从业资格证同时也被称为证券行业的准入证。
蓝染	蓝染是一种古老的印染工艺，制作一件蓝染，要花上至少20年的时间，才能出现特有的颜色。
论语	《论语》由孔子弟子及再传弟子编写而成。
空城计	《空城计》是传统京剧的经典剧目，叙述的是诸葛亮因马谡自持才能而失掉街亭，魏将司马懿乘势引军15万攻打诸葛亮驻地西城。
王静	歌手王静，祖籍河北，第12届邢台市特邀政协委员，现居北京。
源代码	其实源代码从科学逻辑上完全解释不通，明明是根据死者大脑的残影成像，怎么穿越到平行世界上去的？再者，这种令人反复死并各种死的实验，本身就很反人类好不好……我觉得电影在男女主一吻定格的镜头结束就好，后面的情节不必有……。
僵尸世界大战2	《僵尸世界大战2》（World War Z Sequel）是由胡安·安东尼奥·巴亚纳执导，布拉德·皮特等人主演的一部恐怖片影片讲述了皮特寻找僵尸病毒的起源进而寻找应对方法的故事。
月河古街	月河古街是保存下来的旧时街坊，不收费，任市民和游客闲逛休憩和采买，保存了旧时水城风貌。
甜蜜蜜	电影《甜蜜蜜》由陈可辛导演，张曼玉、黎明和曾志伟主演，1996年公映。
王建平	王建平，四川大学教授，法学硕士、经济学博士，民商法学专业博士研究生导师。
庙街	在庙街转了一圈，这里的美食还是相当不错的，有家类似于烧烤的小吃摊和一家卖鱼丸面的店铺都比较不错。
张伟	张伟，男，中共党员，高级工程师。
屈原列传	《屈原列传》节选自《史记·屈原贾生列传》（一般认为太史公变调是由于司马迁寄寓个人“政治忧愤”的需要，但主要原因还在于史记以前文献较少，无法表达屈平之伟大）中有关屈原的部分，是一篇风格独特的人物传记。
妈祖塑像	建筑很美，妈祖塑像很精致，后面有一厅专门介绍泉州天后宫跟其他天后宫的交流。
陈鲁豫	陈鲁豫，1970年6月12日生于上海，成长于北京，中国内地主持人。
三峡人家	之前听同事说 三峡人家 还不错，比其他三峡的景点好些，就报名去了，可是到了之后才发现真的很一般很一般，景点主要是人造景观，缺乏亮点，内容不充实，缺少大自然的神韵。
独坐敬亭山	《独坐敬亭山》是唐代伟大诗人李白创作的一首五绝，是诗人表现自己精神世界的佳作。
雏妓	《雏妓》是英皇娱乐集团有限公司于2015年3月5日上映的社会写实片，由杜汶泽监制，邱礼涛执导，蔡卓妍和任达华联袂主演。
晋	晋，从日从臸，指追着太阳一直前进，用作动词时多为其本意及延伸。
真·三国无双7	《真·三国无双7》是由日本KOEI  TECMO公司开发的一款动作角色扮演类游戏，是《真·三国无双》系列游戏的第7作，于2013年2月28日发行。
杨洋	杨洋，男，1980年11月生，山西长治市人，研究生学历，工学博士，2002年4月加入中国共产党，2008年9月参加工作。
偷香	《偷香》是由意大利著名导演贝尔纳多·贝尔托鲁奇执导，丽芙泰勒主演的爱情片。
蜗居	《蜗居》是宗璞著作的小说，小说讲述十年动乱期间知识分子遭受严重的政治迫害而丧失“自我”的悲惨处境。
柯伊特塔	我去了 柯伊特塔 ,目的是为了能有一个更完美的视角来观赏 旧金山 ,之前我看过的这座城市的景色都是靠近海湾的,所以我决定到这儿来,站在市中心的高处来欣赏风景。
大花角湾	大花角湾周边遍布着几个渔村，农民们世代生活在这片漂亮的海湾上，十分的朴实热心。
莎拉	莎拉（SARA国服称暗影芭比），是生化网游中首度出现女性僵尸的形象。
越狱	《越狱》第二季 （Prison Break Season 2）又名“亡命天涯”，是由导演 布雷特·拉特纳（Brett Ratner）继《越狱》第一季所创造的超高收视率后推出的又一力作。
寂静岭	寂静岭（Silent  Hill；另译：沉默之丘、寂静之丘、死寂之城）是著名恐怖游戏系列，由日本游戏公司科乐美（Konami）发行。
泸沽湖	泸沽湖四周森林茂密，空气清新，由于人烟稀少，是目前全国范围内遭受人为破坏最轻、自然生态保护得最好的地方之一。
龙门飞甲	龙门飞甲也是今年非常不错的电影之一，优点如下，1看完整部电影不会头晕，2打斗场面过瘾3D效果非常好、化妆服装场景极好，3，情节有趣紧凑。
斐济博物馆	斐济博物馆在首都  苏瓦  ，里面有很多斐济人早期的生活的介绍，有各种实物和图片，印象最深的是一艘具有当地特色的独木舟。
杨林	杨林，1963年8月生，中央党校大学学历，工商管理硕士，中共党员。
陈诚	陈诚，字一舟，号诚者。
王迅	王迅，男，在职研究生学历，1992年7月参加工作，中共党员，身体健康。
林海	故事是林海、范宗沛2001年出版的一张歌曲唱片名字。
悲惨世界	一个被我否定了一辈子的人，却成为了让我天平失衡的那个人——警长沙威《悲惨世界》看点：音乐剧的电影版，被这种全新的电影形式震撼到，远比想象中的壮美与好看，在飙歌中将故事推向高潮。
橘子洲头	橘子洲头不用门票，观光车20元/位，推荐大家坐观光车，因为橘子洲头太大啦。
工业革命	《工业革命》是世界图书出版公司北京公司出版的一本图书，作者是[美]R.R.帕尔默/乔科尔顿/劳埃德·克莱默。
生化危机4	《生化危机4》一款经典射击游戏，在本作中玩家将扮演男主角里恩，为了执行搜索美国总统女儿的任务，深入欧洲的某个村落，却意外遭遇狂暴的村民，并陷入苦战中。
父女七日变	《父女七日变》改编自五十岚贵久所创作的同名小说，是日本东京放送电视台（TBS）从2007年7月1日到2007年8月19日间在日曜剧场播放的7集连续剧，由高成麻亩子、吉田健执导，荒井修子，渡边千穂编剧，馆博、新垣结衣、加藤成亮等领衔主演。
军舰岛	军舰岛上的游乐项目非常丰富，拖迤伞、香蕉船、海上摩托都是释放激情与尖叫的好玩项目。
锌	锌是人体必需的微量元素之一，在人体生长发育、生殖遗传、免疫、内分泌等重要生理过程中起着极其重要的作用，被人们冠以“生命之花”、“婚姻和谐素”的美称  。
豫园	豫园是坐地铁10号线在豫园站下车，门票30元。
华清池	春寒赐浴华清池，温泉水滑洗凝脂。
李媛	李媛，湖北经济学院教师。
橘子洲头	橘子洲头位于橘子洲的南端，橘子洲则位于长沙市区对面的湘江江心，是湘江下游众多冲积沙洲之一，也是世界上最大的内陆洲，形成于晋惠帝永兴二年（公元305年），距今已有一千六百多年的历史。
同合成陈傻子包子	以为是白堤路的分店，上楼才知道叫同合成陈傻子包子，山寨有木有！环境不错，服务也挺好！菜品一般，辣子鸡里百分之七十都是辣子，但是一点不辣，回收面大！包子从8块到14不等，味道太一般了，不怎么好吃！一次管够，不想再去了！。
黑龙潭	我们就住在黑龙潭附近的客栈，去的那天下雨，所以好像没有看见黑龙潭最美的样子，不过应该是丽江众多景点中游客较少玩儿的较好的了，有一种安静祥和的力量呢！黑龙潭有花有树有水也有桥，很美的地方，推荐！交的80元古城维护费就包含这里的。
北京航空航天博物馆	北京航空航天博物馆藏品不少，飞机有30余架，其中最夺人眼球者是一架绰号为“黑寡妇”的战斗机。
古代传奇电视剧	一部由浙江唐德影视股份有限公司出品的古代传奇电视剧，拍摄于2013年9月，共30集。
